RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2621,15685300,Meng,617.0901307964943,France,Male,35.0,6,117587.95733922682,2,1,0,131515.06979943134,0
2622,15760102,Yeh,566.7811337475105,France,Female,36.0,5,-9492.022710823108,1,1,0,183765.77112829324,0
2623,15787026,Onwuatuegwu,628.6765325585873,Germany,Male,27.0,0,183720.79404667296,2,1,1,74169.92938302706,0
2624,15653696,Goliwe,543.2091829040701,France,Female,28.0,9,7673.422939048305,2,0,0,91146.13891867746,0
2625,15788946,Anthony,613.19525591919,Spain,Female,29.0,3,125738.41857009062,1,0,0,3163.1703794900927,0
2626,15600724,Scott,549.7782417965286,Germany,Male,29.0,5,117399.20433943221,1,1,0,110621.80120569427,0
2627,15574324,Genovese,596.0673994025037,Germany,Female,29.0,2,140701.6050235916,2,0,1,102940.17122894277,0
2628,15707144,Onyeorulu,584.9580654507806,Germany,Male,,6,77252.60163145595,2,1,0,162410.00322162706,0
2629,15775891,Myers,625.1391195774304,Germany,Male,48.0,2,95839.97688912232,1,1,1,103042.64844420906,1
2630,15711789,Davey,758.4101406520151,Spain,Female,42.0,3,3126.7273799522295,1,0,0,157829.38274137894,1
2631,15600879,Parsons,559.9315109028153,Germany,Female,36.0,3,162652.75273814992,2,1,0,9815.671698528135,0
2632,15681196,Chikere,638.2636959053516,France,Male,35.0,1,176855.09697396302,1,1,1,164140.35698486242,0
2633,15716000,Hs?eh,641.9458453126242,Spain,Male,48.0,2,10392.691267889375,2,1,1,8369.436798940766,0
2634,15766776,Sal,582.2261734688577,France,Male,41.0,1,-2711.0917248314254,1,1,1,190641.84925523706,0
2635,15680278,Ts'ai,694.9991474915275,Spain,Female,42.0,9,67836.59627397699,1,1,0,29063.67203338214,1
2636,15688637,Witt,613.4308630446976,France,Female,27.0,4,-4564.239622124954,2,1,1,181821.7819268681,0
2637,15591179,Skelton,705.8127118253005,Spain,Male,30.0,2,3983.788115914662,2,1,1,145151.70972908355,0
2638,15677435,Kazantseva,665.8262116153496,France,Female,29.0,0,97573.68402423273,2,1,0,163286.8819652469,0
2639,15698619,Bowhay,572.3495219294491,France,Male,43.0,9,5680.702919355106,2,1,1,66789.58797712094,0
2640,15581036,Beyer,719.9585409989361,Germany,Female,40.0,3,107638.74454468659,2,1,0,118608.30121419858,1
2641,15622117,Fries,661.1861269946621,Spain,Female,31.0,8,-12547.243904071684,2,1,0,151683.96137307392,0
2642,15599301,Tao,533.6390820921524,Germany,Female,,6,165621.97300128514,1,0,1,5162.20728753728,0
2643,15581548,Kaodilinakachukwu,620.0473214276183,Spain,Female,22.0,5,112484.0241620266,1,1,0,120183.9301000614,0
2644,15586870,Ni,618.9582222281388,France,Male,27.0,4,193946.93214802584,1,1,1,151415.08810903263,0
2645,15735263,Hsueh,714.2073392531522,France,Male,27.0,5,52404.379778713526,1,0,1,195264.86138539005,0
2646,15765322,Connely,739.304761837446,France,Male,23.0,5,92440.17414144956,2,1,1,61370.238044504025,0
2647,15582944,Becker,417.58983802819944,Spain,Female,39.0,5,1834.7122928587519,2,1,0,141866.03890214834,0
2648,15687162,Clayton,432.88865961642716,France,Male,,9,112314.13110125327,1,0,0,63858.05453077009,1
2649,15644962,Connolly,745.312366678992,France,Male,21.0,4,137849.52691910393,1,1,1,176590.0233786735,0
2650,15612615,Graham,634.045543475733,France,Female,37.0,6,8897.944496213959,2,1,0,84193.35077007314,0
2651,15813439,Ch'ien,568.8448763970616,France,Male,33.0,5,94615.80252841517,1,1,0,32523.581296986376,0
2652,15604544,Manfrin,880.3856784728355,Germany,Male,40.0,4,163899.11469208988,2,0,1,46496.020672958584,0
2653,15761348,Kuo,611.2158417705518,France,Female,38.0,0,11877.683409830159,2,1,0,168034.66941386738,0
2654,15785078,Fomin,750.6116117124811,Spain,Male,26.0,3,-5322.439653163969,1,1,0,36099.689854311626,0
2655,15759874,Chamberlain,518.8433089229572,France,Male,44.0,3,143975.57249856216,1,1,0,76300.68078431603,1
2656,15643658,Barber,867.0905045413324,Germany,Male,53.0,2,83658.01340695987,2,1,0,36928.36425230109,0
2657,15713267,Zimmer,757.1613219920937,Spain,Female,34.0,5,-8815.053503822359,2,0,1,112401.53484740657,0
2658,15737782,Brazenor,579.8049500167301,France,Male,29.0,9,-9973.897481711987,1,1,1,25627.747905665652,0
2659,15815490,Cocci,673.4367867958706,Germany,Male,40.0,2,174222.59179534676,3,0,0,180922.83605899266,1
2660,15679410,Caldwell,740.0650243996956,France,Female,62.0,4,146023.16333650154,1,1,0,35676.35014953982,1
2661,15756241,Yirawala,743.488107887503,France,Female,44.0,2,130068.26916070977,1,1,1,133235.9564733143,0
2662,15688409,Donaldson,724.0986031544678,France,Female,28.0,2,200243.8391395973,1,1,0,106587.55811382552,1
2663,15742272,Ozerova,680.9445643650677,France,Female,44.0,8,100291.32459058048,1,0,0,131666.74132198095,1
2664,15717898,Bruce,523.0330399155159,Spain,Male,32.0,2,140394.22111833614,1,0,1,154907.75704152836,0
2665,15769582,Kang,595.2641258419824,France,Male,29.0,3,-6595.003736171002,2,1,1,141832.43846218227,0
2666,15635660,Rossi,584.6572438707951,Germany,Male,,9,147547.40188282152,1,1,0,104658.74508173921,1
2667,15576723,Ts'ai,756.9634842533333,France,Female,37.0,7,5254.542408741843,2,1,1,195780.561418372,0
2668,15591577,Moran,559.3495337046297,France,Male,35.0,3,156158.57328268662,1,1,1,106584.61059273402,0
2669,15582325,Jennings,535.0459987535905,France,Male,52.0,2,89085.88349360733,1,1,0,173435.08383914724,1
2670,15693947,Tokareva,626.5126186729201,France,Female,19.0,5,89945.32144123557,2,1,0,117458.66867612411,0
2671,15760446,Pagnotto,584.0645636314084,France,Female,64.0,9,380.26556833934364,1,0,1,12018.705424160715,1
2672,15611105,Castella,810.6405313416944,Spain,Male,35.0,7,9808.454673335704,2,0,1,142080.75818145325,0
2673,15630920,Du Cane,729.2088452666712,France,Male,34.0,2,150383.14081507415,2,0,0,79998.54620062391,0
2674,15574910,Ferguson,590.2231628761451,France,Male,50.0,2,126205.44477230014,1,1,0,186103.0955173907,0
2675,15756472,Odinakachukwu,783.8289063184759,France,Male,25.0,7,107340.948463965,1,1,0,126451.64533431194,0
2676,15682890,Woronoff,705.7474861665485,Germany,Male,38.0,5,66348.65891878051,2,1,1,142720.53707493248,0
2677,15641994,Meng,673.9930009459938,Germany,Male,43.0,1,109368.3066038462,1,1,0,32094.552637965826,1
2678,15733297,Sinclair,486.7039445727589,France,Female,38.0,10,75464.37372242488,1,1,1,162485.08097273097,0
2679,15767793,Hsu,820.9068839888262,France,Female,38.0,10,-2730.021554628654,2,1,0,28624.273321187287,0
2680,15725698,Panicucci,514.731035678355,Spain,Female,35.0,4,116071.42989384393,1,1,1,89518.37592886297,0
2681,15813532,Burns,638.5828555087639,France,Female,39.0,5,6173.799609679807,2,1,0,34061.305642929736,0
2682,15576760,Onodugoadiegbemma,666.9590900102028,Germany,Male,36.0,5,77536.71228588714,2,0,0,193211.93027083273,0
2683,15732102,Darling,649.4110442730582,Germany,Female,,3,149341.42456924522,2,1,0,14568.88545102587,0
2684,15739046,Maggard,864.6374140857658,Spain,Female,23.0,9,137285.6536388414,1,0,1,60751.71995377919,0
2685,15631927,Thomas,580.7011605816824,Spain,Female,28.0,7,11516.174235886618,2,0,0,184815.15378995443,0
2686,15672115,Lettiere,685.3231191436555,France,Male,60.0,6,88.87819869880946,2,1,1,76835.84679286406,0
2687,15618765,Ponomaryov,539.3853517961704,Germany,Female,42.0,0,102813.15856597622,1,0,1,105224.01344343119,0
2688,15679148,Oliver,477.2885575358579,France,Male,44.0,3,110720.27908997107,2,0,0,64649.165982727245,0
2689,15728474,Chienezie,573.1357735997397,Germany,Male,32.0,4,117430.5356855724,1,1,1,145173.36890272747,0
2690,15636999,Mao,426.24937588027205,France,Male,38.0,8,6418.953678813056,1,0,1,79671.74032670476,1
2691,15754261,Ho,627.6663374284701,Spain,Male,42.0,2,92858.10522291665,2,1,0,89467.69840522826,0
2692,15629150,Lucchese,716.1183905265159,France,Female,37.0,1,-1251.861337160351,2,1,0,71990.70302771835,0
2693,15736274,Prokhorova,750.2138542474474,France,Male,31.0,8,-4485.5820724191935,2,0,0,20629.300792094742,0
2694,15627697,Alekseyeva,659.3100643119653,France,Male,34.0,2,-6483.468176070684,2,0,1,21667.770763462424,0
2695,15721585,Blacklock,634.6771993313707,Germany,Male,,3,116710.51577998683,2,0,1,120802.58550462019,0
2696,15639946,Sazonova,625.6273356366237,Germany,Female,39.0,8,169549.8994760734,3,1,0,35694.59819010018,1
2697,15792176,Henty,719.6353345534567,Spain,Female,,0,89992.13102485694,1,1,1,145231.4944668356,0
2698,15699450,Li,696.7556161313719,France,Male,48.0,7,4981.4735609754425,2,1,1,153533.79328255105,0
2699,15729954,Azuka,598.4413998061209,France,Female,28.0,5,4479.983830353788,3,1,0,172636.6801770345,1
2700,15600103,Alexander,659.5786663907081,Germany,Female,29.0,8,108099.2426934807,1,1,1,99896.27518689123,0
2701,15786200,Brock,571.7361704137841,France,Male,31.0,4,3130.64138717076,2,1,0,55148.92754501559,0
2702,15797010,Shen,670.8196085037193,France,Female,31.0,2,16015.148839526504,2,1,0,15400.43786654382,0
2703,15670172,Padovesi,662.2454089140153,France,Female,30.0,4,105361.05405510151,1,0,1,199602.0229221282,0
2704,15627352,Bulgakov,479.47419092213966,Germany,Male,46.0,7,118872.78540681567,1,1,0,10359.525480836019,1
2705,15622494,Mazzanti,722.9861719128346,France,Male,27.0,2,1521.5094007409311,2,0,0,22293.370217961816,0
2706,15585835,Lord,675.901769481695,Spain,Female,34.0,4,110475.37493567372,2,1,0,131803.69155041568,0
2707,15595071,Ramos,698.8977566619378,France,Male,22.0,9,141429.00968005485,1,1,1,196108.84071686916,0
2708,15628203,Pai,637.478060865699,France,Female,38.0,3,110192.35564430499,1,0,0,123851.95611855741,0
2709,15667190,Yuan,622.9717152857254,Spain,Female,21.0,1,87955.9893030927,1,1,1,130503.34181184018,0
2710,15780212,Mao,623.2682671766422,France,Male,,4,210854.1312759478,1,0,0,178238.39464111993,0
2711,15766869,Uspenskaya,617.6314266811601,Germany,Male,37.0,1,84607.98888060621,2,1,1,197539.45788357907,0
2712,15775741,Powell,638.6473544935623,France,Female,28.0,9,8299.659190515928,2,1,1,127773.08043836913,0
2713,15628170,Brown,574.9972824748074,Germany,Female,32.0,9,73534.5500106191,1,1,0,138771.9035183541,0
2714,15701318,Poole,735.0138765039612,Spain,Male,,9,143741.55888464843,1,0,1,83460.56650035962,0
2715,15710928,McChesney,672.3529858598283,France,Female,,8,131512.2941272149,1,1,1,98347.90894839213,0
2716,15682547,Lucchese,606.9994698469675,France,Male,38.0,1,123152.58733311955,1,0,1,83545.31617162743,0
2717,15631170,Clements,707.5101603366206,France,Male,45.0,3,3562.5801996172395,2,1,1,24593.401884314626,0
2718,15648702,Yuriev,792.7046296597798,Germany,Male,70.0,6,123098.59920296943,2,1,1,74999.82021633568,0
2719,15783444,Endrizzi,776.1528808869589,France,Female,39.0,3,141331.7543720011,1,0,1,114902.81309670271,0
2720,15809178,Pan,571.4709539191117,Germany,Female,42.0,9,149633.9184594001,1,1,0,35334.7837371647,1
2721,15806688,Manfrin,765.0831486750058,Spain,Female,56.0,8,129174.50864522911,3,0,1,127415.73762371103,1
2722,15576824,Kennedy,553.8850659147613,Germany,Female,44.0,3,106666.43005132723,3,1,1,102125.71760929203,1
2723,15675422,Conway,522.8218482588679,France,Female,32.0,9,92881.09741664639,1,1,1,14699.980831979265,0
2724,15681550,Lablanc,643.6332680492519,France,Female,,8,141002.715298251,1,1,1,2197.057354117549,0
2725,15812628,Dodd,492.25174381061584,Germany,Female,38.0,8,123017.23308589248,1,1,0,129283.73469530448,0
2726,15597951,Muir,471.0739134369569,France,Female,58.0,4,108726.815679801,1,1,1,37478.009359463525,0
2727,15807045,Milanesi,849.2292607081672,Germany,Female,,3,107873.98097279127,1,0,0,-663.0079252926947,0
2728,15581748,Shen,780.8295183106177,Germany,Male,57.0,2,107679.50613869708,2,1,1,64192.17556078267,0
2729,15770420,Dillon,734.1503153492324,Germany,Male,46.0,10,85796.56867703542,2,1,1,73906.22784762579,0
2730,15608230,Hoelscher,657.2938832926427,France,Male,,1,-3864.4549279119974,2,1,0,92021.7209812635,0
2731,15730339,Bell,694.6174902630946,Spain,Male,30.0,3,141301.1345695545,1,0,0,2662.4013778807835,0
2732,15712584,Liao,703.7002855741703,France,Female,33.0,7,5080.777194231695,2,1,1,86842.24402299715,0
2733,15592816,Udokamma,634.2576172034871,Germany,Female,48.0,1,123804.30419620291,1,1,0,118758.13159345037,1
2734,15641480,Sinnett,553.4037129299588,France,Male,32.0,5,136253.88174940422,1,1,0,122721.40146729539,0
2735,15708505,Palerma,680.7412222339888,Germany,Female,37.0,7,61301.13597348282,2,0,1,40268.03195102422,0
2736,15791131,Chimaijem,540.3805820437608,Germany,Female,,2,144059.14749863883,1,1,0,150221.39427852168,0
2737,15618225,Porter,734.2972443765709,Germany,Male,36.0,8,106177.70606801054,2,1,0,166800.29280653998,0
2738,15644724,Fan,478.8467566897924,France,Male,31.0,4,62399.746964577855,2,0,1,77228.77671960165,0
2739,15662098,Palmer,681.0832084142955,Spain,Male,41.0,3,133671.38730195322,3,0,0,112144.63779577028,1
2740,15723894,Younger,642.0795195310445,France,Male,45.0,7,143009.09477006123,1,0,0,122351.19154717414,0
2741,15787699,Burke,658.2973100072381,Germany,Male,34.0,4,128284.29432035668,1,1,1,10720.754801072342,0
2742,15687738,Nwagugheuzo,544.2657706023622,France,Female,38.0,8,-2182.360861906278,2,1,0,133911.33227592972,0
2743,15576126,Young,649.8702933728694,France,Female,,2,122810.05458029459,1,1,1,71328.02405858514,0
2744,15658889,Watson,700.1627902903701,France,Male,22.0,4,143314.58612857154,1,1,0,54187.03576053141,1
2745,15667046,Tseng,643.4087984461139,Spain,Male,38.0,7,124305.16146361659,1,1,0,113234.80373508488,0
2746,15669957,Drake,649.067850818604,Germany,Male,52.0,9,144489.92721618706,1,1,1,49741.219663926706,0
2747,15655794,Hanna,624.8264386983356,France,Male,,8,-13037.076830439988,2,1,1,146539.38136446412,0
2748,15599829,Padovesi,553.9797183276098,France,Female,35.0,10,1351.02854040782,2,1,1,25018.55086854382,0
2749,15753332,Loftus,408.7264663562312,Germany,Male,48.0,8,118284.57857298512,1,1,0,175269.98691323737,1
2750,15671124,Buccho,594.9105755802775,France,Male,25.0,6,119827.33959889523,1,1,1,22482.018415207986,0
2751,15767474,Lorenzo,516.1095139663098,France,Female,57.0,9,1083.788937850246,3,1,1,174725.73454640992,1
2752,15720671,Ibezimako,735.460394504297,France,Male,42.0,8,137096.43713129603,2,1,1,178483.5137017279,0
2753,15626787,Wei,688.6838886176367,Spain,Female,,8,189967.13233044502,1,0,0,113157.12560393702,1
2754,15774491,Ross,476.98324576866605,France,Female,28.0,6,-11373.38668544811,2,0,0,44605.12505856728,0
2755,15579647,Oluchukwu,680.521048687832,France,Male,,0,-5651.298416851011,1,1,1,159848.492039809,0
2756,15625522,Walker,690.9668104768075,Spain,Male,31.0,7,-1114.212895700496,2,0,1,139924.90738788524,0
2757,15765806,Wu,495.9004996805626,France,Male,29.0,1,140592.22198896902,1,1,1,197004.6321727479,0
2758,15566708,Chidalu,428.83435862224815,France,Female,45.0,4,2108.9096472925094,2,1,0,160336.7603589355,1
2759,15668347,Ingram,601.3876933012496,France,Male,36.0,6,-1548.9924624246655,2,0,0,83705.41156903777,0
2760,15575214,Ch'en,721.4542244780055,France,Male,,7,-3597.3951757651394,1,1,0,160107.4507386461,0
2761,15591123,Iredale,569.5905916844363,Germany,Male,68.0,2,83949.63796676467,1,1,1,40667.14857132059,0
2762,15573280,Gallagher,629.9136848068001,Germany,Male,50.0,6,145075.68549911492,2,1,1,24414.48118265214,0
2763,15589018,Padilla,736.9071086152519,Germany,Male,28.0,3,96448.815893684,2,1,1,183216.10969865246,0
2764,15654495,Potter,693.3684454166935,Germany,Female,47.0,6,108879.79328073682,1,1,1,142137.24430394315,0
2765,15597265,Mao,665.0633047607596,France,Male,38.0,7,2611.043565182482,2,0,1,147385.39378043538,0
2766,15733876,Schneider,683.406880252249,France,Male,36.0,9,10030.051526237581,2,1,1,37561.08039697246,0
2767,15677217,Ibragimova,704.3277487059258,France,Male,30.0,1,-3412.750318140621,1,1,1,181888.64977926723,0
2768,15747265,Huang,607.0948182428226,Germany,Female,,10,185077.66030124488,1,1,1,80104.47155784658,0
2769,15713379,Anderson,658.6714071222486,France,Male,26.0,4,-3829.534907539443,2,1,1,197461.20956246552,0
2770,15730433,Nakayama,576.0706683314381,Germany,Female,38.0,1,138326.48254308433,1,1,0,127740.61054319944,1
2771,15693347,Gardener,671.8828113823931,France,Female,,5,7418.571544384422,2,1,1,72542.95819813307,0
2772,15715465,Aksenova,699.0684330691952,Germany,Male,28.0,7,72900.77306248163,1,1,0,170980.25063991963,0
2773,15680736,Milne,593.4645167376843,Germany,Female,,6,133159.97160701812,2,1,1,13814.026942415201,0
2774,15610765,Onwumelu,528.0276340227251,France,Male,29.0,1,5021.164329206927,2,0,0,156357.83115470945,0
2775,15650034,Kudryashova,554.1769250571579,France,Female,28.0,1,18816.0148725455,1,1,1,163309.7755590573,0
2776,15782468,Hart,844.3024901326066,Spain,Male,,3,109972.00690803186,2,1,1,9313.08096764666,1
2777,15685109,Teng,683.8764049500924,France,Male,39.0,7,-1219.1421456121036,2,0,0,12364.736732346739,0
2778,15776233,Kruglova,753.1700510825845,Germany,Female,61.0,8,126609.02304032695,1,1,0,183319.09262140802,1
2779,15761141,Palerma,602.7647160027975,Spain,Female,71.0,10,11757.969357138274,2,1,1,131883.0691243146,0
2780,15781702,Brookes,742.5888303617212,Germany,Male,38.0,9,118381.50555962506,2,0,1,199345.81109131666,0
2781,15790235,Hsing,795.4903414826504,Spain,Male,40.0,8,110982.25154963168,2,1,1,120068.25678632093,0
2782,15641416,Shaffer,719.0046954630347,Germany,Female,61.0,9,77674.70902450479,2,1,1,155191.29824151756,1
2783,15775234,Laurie,621.935982892217,France,Male,24.0,8,-5055.413595605472,2,0,0,88885.31091701884,0
2784,15659475,Chung,576.1591117551379,France,Female,33.0,6,133048.99231997502,2,0,0,75498.04159143771,0
2785,15642202,Whitfield,811.2559415761013,Germany,Female,37.0,5,96762.69769477365,2,0,1,126673.86381949346,0
2786,15771417,Thomas,632.9615736436699,France,Male,43.0,7,133013.99038249493,1,0,0,65321.95968788198,1
2787,15585100,Rioux,495.6000786760509,Germany,Female,40.0,9,126923.11539734462,1,1,0,200794.86819735472,1
2788,15700487,Osonduagwuike,779.0776667150021,France,Male,46.0,6,115570.3873288663,3,1,0,155361.499126788,1
2789,15726589,Matveyev,530.8775834505163,Germany,Male,,1,85050.89171365513,1,1,0,117471.10804756604,0
2790,15747503,Hayward,708.6285324022795,Spain,Male,44.0,0,191334.72271925397,1,1,0,66740.71948337187,1
2791,15595883,Nkemdirim,551.9005893167114,Germany,Male,39.0,4,121587.24465744059,1,1,1,16100.14730405319,0
2792,15663826,Brim,520.8515389378335,Spain,Female,66.0,3,9768.935293703791,1,1,1,116253.53209008774,0
2793,15742820,Trevisano,526.7400435571312,France,Female,45.0,2,-694.7002915917124,2,0,1,171254.68846988294,0
2794,15624793,Soubeiran,608.4660338230537,Germany,Male,23.0,5,192427.0236328918,1,1,0,110154.08782941793,0
2795,15597930,Wilson,645.3712165925044,France,Male,52.0,8,64130.243462283695,1,0,0,177081.74244445187,1
2796,15665110,Helena,498.0314273161837,France,Female,,7,78088.16467276553,1,0,1,43051.66571147811,0
2797,15770719,Duncan,708.4625562648239,France,Female,39.0,6,150334.61143293921,1,1,1,47597.76917226048,0
2798,15731327,Hale,616.2826701613178,Germany,Male,,2,153415.58372052124,2,0,1,146518.31274135044,0
2799,15576044,Macdonald,571.8074065509506,Germany,Male,,6,160963.97890718785,1,1,0,147622.73125136606,0
2800,15775662,McKay,766.0221467838348,France,Male,43.0,8,113775.53945767015,1,1,0,194966.95261420042,0
2801,15646817,Chiekwugo,772.6766903264502,France,Male,51.0,9,161415.42763986095,2,1,0,37597.66695687816,0
2802,15596060,Skinner,551.86067327961,Spain,Male,,8,131650.73355059797,1,1,1,42487.73493782853,0
2803,15723299,Sorokina,780.9960004913582,France,Male,53.0,4,102812.9247128251,1,1,1,150252.63858879148,1
2804,15636982,Weller,684.9189080631597,Germany,Female,43.0,7,71517.17646988496,1,1,1,108073.51567584321,0
2805,15751175,Bess,646.0907150582186,France,Female,44.0,2,2403.954388818708,2,1,1,58737.07036530936,0
